"S.elev","S.lat","bs30","S.bs100","S.d.patch","S.pyro500","S.precc100","S.fir100","whr","site.code","fireID"
0.678406756181714,-1.301558521451,11,-0.42572885796445,-0.806906612257219,0.116760294354471,0.819988950655495,0.907866304889033,"SMC","CABI.LB09","CABI"
0.29197848802786,-1.2966928874928,94.68,0.155838026798489,-0.561816035145037,0.12801384364661,-0.3156447708468,-0.638266162016381,"SMC","CABI.MF01","CABI"
0.319725345976591,-1.29551152686846,69.33,0.66662484987969,-0.63361607930022,0.291190308382625,-0.84237145751248,-0.780793705876421,"SMC","CABI.MF02","CABI"
0.355968103947938,-1.29427748566906,0.91,-0.689900111800227,-0.806906612257219,0.0492389986016366,-1.19615195948028,-0.786882941652215,"SMC","CABI.MF03","CABI"
0.40816931490136,-1.29314672099123,63.23,0.00396742200893345,-0.63361607930022,-0.192712311179352,-1.46685628242758,-0.7664029580178,"SMC","CABI.MF04","CABI"
0.381831566584212,-1.29280416238832,3.78,-0.461954873785812,-0.806906612257219,-0.0689232689658229,-1.28009446550645,-0.766424861743612,"SMC","CABI.MF05","CABI"
0.324672122715758,-1.29405618118376,0,0.4634804996199,-0.806906612257219,0.561275491393961,-1.15146773574012,-0.776557388406054,"SMC","CABI.MF06","CABI"
0.356625688442677,-1.29404668150869,100,1.15428275516725,-0.287035013386222,0.853867772989575,-1.21211061081606,-0.764722531553145,"SMC","CABI.MF07","CABI"
0.325627567783026,-1.29492019521185,61.72,-0.0821390309818418,-0.561816035145037,0.375591928073668,-0.934293289206534,-0.762920265613659,"SMC","CABI.MF08","CABI"
0.396062428245613,-1.29566198737951,100,1.4819888675205,0.0595460525277765,0.825733899759228,-1.38554233224639,-0.783878579260405,"SMC","CABI.MF09","CABI"
0.389028336263565,-1.29589775459413,100,1.3702455417946,-0.31678322154384,0.825733899759228,-1.25626287934147,-0.786882941652215,"SMC","CABI.MF10","CABI"
0.213666361039448,-1.30258091008343,99.9,-0.268563681631773,-0.63361607930022,-0.558452663173869,-0.0763561933953632,0.32825764317313,"SMC","CABI.RF01","CABI"
0.315404076439736,-1.30256258851225,100,0.999625533776055,-0.419428980565369,-0.445917170252479,0.889643770105284,0.933052368436924,"SMC","CABI.RF02","CABI"
0.300714967743674,-1.30149799868889,3.28,-0.0868762792046353,-0.806906612257219,-0.0407893957354755,0.217784548869229,0.635719557907668,"SMC","CABI.RF03","CABI"
0.231613606151951,-1.30150408102213,0,-0.207258116395622,-0.806906612257219,-0.333381677331089,-0.827780690358055,-0.769535190808946,"SMC","CABI.RF04","CABI"
0.282529434173148,-1.30044866914504,67.68,-0.365816601029121,-0.63361607930022,-0.32212812803895,0.146679891307692,0.504782811677857,"SMC","CABI.RF05","CABI"
0.280077812537711,-1.29921788967191,97.27,-0.79133295610004,-0.561816035145037,-0.699122029325607,-0.064683579773958,-0.415461463054597,"SMC","CABI.RF06","CABI"
0.527127953864212,-1.30253427006854,79.4,1.2194895836457,-0.31678322154384,-0.0970571421961703,0.510192637633177,0.407811975323072,"SMC","CABI.RF07","CABI"
0.772280952467217,-1.30280042224289,100,0.65631436845361,-0.460325546343221,-0.400902973083923,0.788284768240055,1.30605949918557,"SMC","CABI.RF08","CABI"
-1.34183028576598,0.62900990856943,100,0.305479338306729,-0.460325546343221,-0.727255902555954,1.88865534372469,-0.515160378037453,"SMC","CAMP.EC01","CAMP"
-1.34409860858755,0.630459791772345,32.17,-0.645314246173936,-0.63361607930022,-0.66536138144919,1.84077938971737,0.06790995816922,"SMC","CAMP.EC02","CAMP"
-1.34320502686997,0.629976865097687,5.25,-0.988346749836216,-0.806906612257219,-0.727255902555954,1.80726622191225,0.190355207916623,"SMC","CAMP.EC03","CAMP"
-1.22259440734716,0.629782998558078,0.12,-1.10204070718326,-0.806906612257219,-1.00296786021336,1.89858517099554,0.484786535321798,"SMC","CAMP.EC04","CAMP"
-1.30640778998668,0.630757124770453,0.12,-1.152478467673,-0.806906612257219,-0.929819789814456,1.80980083109185,0.114854796402623,"SMC","CAMP.EC05","CAMP"
-1.21258170963981,0.630400809446634,0,-1.12739891825821,-0.806906612257219,-0.991714310921221,1.87163278247009,0.511128807795118,"SMC","CAMP.EC06","CAMP"
-1.19906342211731,0.629928375699728,0.14,-0.387552210521938,-0.806906612257219,-0.980460761629082,1.89935195329627,1.01221213752595,"SMC","CAMP.EC07","CAMP"
-1.20447073712631,0.629533932766531,0.12,-1.13185750482084,-0.806906612257219,-1.03110173344371,1.90000371789442,1.82091685205065,"SMC","CAMP.EC08","CAMP"
-1.27233712295962,0.629405615301205,1.23,-1.13213616648101,-0.806906612257219,-1.13801045171903,1.87442934588956,0.00778423081470891,"SMC","CAMP.EC09","CAMP"
-1.26298888345254,0.630534685722008,0,-1.1767220321073,-0.806906612257219,-1.13238367707296,1.90620986019404,0.0789302702184873,"SMC","CAMP.EC10","CAMP"
-1.3207050974681,0.628210996513217,0,-1.17783667874795,-0.806906612257219,-1.0142214095055,1.9170262796597,-0.249964820496315,"SMC","CAMP.MD01","CAMP"
-1.26269102288001,0.626901332837438,0,-1.17755801708779,-0.806906612257219,-1.16051755030331,1.90000371789442,0.0399918343110734,"SMC","CAMP.MD02","CAMP"
-1.28296845416376,0.625828728948246,0,-1.1758860471268,-0.806906612257219,-1.16614432494938,1.89777457313237,0.0971514321285205,"SMC","CAMP.MD03","CAMP"
-1.32961800229226,0.624656938545431,0,-1.17337809218533,-0.806906612257219,-1.16051755030331,1.88002904565015,0.646197919240996,"SMC","CAMP.MD04","CAMP"
-1.29133146254633,0.623527225319739,0,-1.17449273882598,-0.806906612257219,-1.17739787424151,1.8146072015267,1.07578799769218,"SMC","CAMP.MD05","CAMP"
-1.30828660282879,0.62430044644755,3.61,-1.1602809941576,-0.806906612257219,-1.15489077565724,1.87446987575719,1.80630828380756,"SMC","CAMP.MD06","CAMP"
-1.30730137170427,0.623915303461929,0,-0.945990177491239,-0.806906612257219,-1.14926400101117,1.86815089481307,1.236092074422,"SMC","CAMP.MD07","CAMP"
-1.34716886371978,0.623776110203426,0,-1.10649929374589,-0.806906612257219,-1.14926400101117,1.79928689624436,0.413894518293759,"SMC","CAMP.MD08","CAMP"
-1.35055989177628,0.622645100543936,0,-1.14997051273152,-0.806906612257219,-1.09862302919654,1.85035458051883,-0.0719574998782938,"SMC","CAMP.MD09","CAMP"
-1.3764279368829,0.622003896735433,8.75,-1.0502096383927,-0.806906612257219,-1.10424980384261,1.75531194595364,-0.288828722892282,"SMC","CAMP.MD10","CAMP"
0.392916562352664,-1.55571521618448,100,1.60877992289526,0.289098245184815,-0.918566240522317,1.13115136049021,-0.717311232541188,"NFR","CEDA.LB01","CEDA"
0.376124099767508,-1.55466023036008,100,1.60877992289526,0.579417651398774,-0.749763001140232,0.860371043721947,-0.615727228155618,"NFR","CEDA.LB02","CEDA"
0.371736384410628,-1.55388863337799,69.13,0.523671418215393,-0.419428980565369,-0.530318789943522,-0.147850951379627,-0.68954278414276,"NFR","CEDA.LB03","CEDA"
0.309877617201723,-1.55464595985215,50.26,0.514754245090135,-0.460325546343221,-0.468424268836757,-0.118588357846204,-0.756664926583789,"NFR","CEDA.LB04","CEDA"
0.288065058351854,-1.55586258576021,100,1.60877992289526,0.418430746281722,-0.817284296893066,-0.0605429567798847,-0.737321322057672,"NFR","CEDA.LB05","CEDA"
0.281917674381875,-1.55700802981078,100,1.60877992289526,1.33658175339889,-1.00296786021336,0.216918221863568,-0.780749898424797,"NFR","CEDA.LB06","CEDA"
0.291206341774456,-1.55795942924227,100,1.60877992289526,0.925998717312773,-0.99734108556729,0.456507197818274,-0.530693099189247,"SMC","CEDA.LB07","CEDA"
0.282570676406268,-1.55919350269614,100,1.60877992289526,1.55007569000191,-0.991714310921221,0.470108558209138,-0.47124416833001,"SMC","CEDA.LB08","CEDA"
0.240104923704222,-1.56047433571856,87.01,1.05647251244958,0.203550485415043,-0.991714310921221,1.09568769057145,-0.221088408633886,"HRD","CEDA.LB09","CEDA"
0.214278120830721,-1.56146153396509,99.34,1.28497507378432,-0.419428980565369,-1.0142214095055,0.837512175911983,0.033028274813278,"SMC","CEDA.LB10","CEDA"
0.407163462660279,-1.55541312698497,100,1.60877992289526,1.55007569000191,-1.12675690242689,0.362299002575323,-0.644204505458802,"SMC","CEDA.SJ01","CEDA"
0.436035317079103,-1.5542734410368,100,1.60877992289526,2.9936435930447,-1.18302464888758,0.388542118162003,-0.587846523162403,"SMC","CEDA.SJ02","CEDA"
0.486128591673082,-1.55332562527794,100,1.60877992289526,2.83219457983976,-1.18302464888758,0.508733560866667,-0.574832972064225,"SMC","CEDA.SJ03","CEDA"
0.463307889346959,-1.55216890842683,100,1.60877992289526,3.57705505399993,-1.18302464888758,-0.032583892442763,-0.641945987952832,"SMC","CEDA.SJ04","CEDA"
0.546663024951817,-1.55123557051827,100,1.60877992289526,3.38799508254385,-1.18302464888758,0.406096634631354,-0.580012518727381,"SMC","CEDA.SJ05","CEDA"
0.553218248782644,-1.55001755576439,100,1.60877992289526,3.36650705645718,-1.18302464888758,0.400761885251676,-0.610579852589749,"SMC","CEDA.SJ06","CEDA"
0.586697777134985,-1.54913933209304,100,1.60877992289526,1.89994927604209,-1.11550335313475,-0.109914957493068,0.39057374310886,"SMC","CEDA.SJ07","CEDA"
0.636401541749502,-1.54874184755809,100,1.51626425172071,0.54655021364793,-0.761016550432371,0.283505176735764,0.334767032234959,"SMC","CEDA.SJ08","CEDA"
0.636502356097128,-1.54772332897227,2.27,-0.443841865875131,-0.806906612257219,0.341831280197251,0.74282417781617,0.490347267657767,"SMC","CEDA.SJ09","CEDA"
0.695350440288309,-1.54694590122002,100,1.60348535135214,0.0767018152905195,-0.316501353392881,0.379743294044259,-0.250511015881339,"SMC","CEDA.SJ10","CEDA"
-0.900524643976286,0.79067558519489,0.08,-1.12489096331673,-0.806906612257219,-0.941073339106595,0.934783955239231,-0.208996943548719,"SMC","CHIP.MM01","CHIP"
-0.922921467795348,0.790058544225378,11.28,-1.08866494749537,-0.806906612257219,-0.991714310921221,0.417008901501596,-0.558820756502911,"SMC","CHIP.MM02","CHIP"
-0.915717824410475,0.789934169202443,0,-1.09033691745636,-0.806906612257219,-0.828537846185205,0.43247534666535,-0.538291759364393,"SMC","CHIP.MM03","CHIP"
-0.835918685794588,0.789798465246411,17,-0.504311446130789,-0.806906612257219,-0.429036846314271,0.566569739673221,-0.195704424164849,"SMC","CHIP.MM04","CHIP"
-0.845496048819006,0.789851452646858,48.47,-0.939580959307459,-0.63361607930022,-0.198339085825421,0.632755079891915,-0.571065531224525,"SMC","CHIP.MM05","CHIP"
-0.77351002214409,0.789476520783932,99.98,0.681951241188728,-0.561816035145037,0.139267392938749,0.901225191141526,-0.356496633168131,"SMC","CHIP.MM06","CHIP"
-0.717794056434818,0.788204924070427,100,1.21335902712209,-0.31678322154384,0.67943775896142,0.380740110728808,-0.36777035915631,"SMC","CHIP.MM07","CHIP"
-0.674017717213642,0.787160114340261,50.26,0.739355543182578,-0.561816035145037,0.656930660377142,0.491224640689897,-0.235675681587989,"SMC","CHIP.MM09","CHIP"
-0.628236547215823,0.786170541664493,1.23,-1.02735938225922,-0.806906612257219,0.443113223826502,0.726865526480396,-0.181628238146365,"SMC","CHIP.MM10","CHIP"
-0.821850501830492,0.791286314242443,0,-1.08030509769044,-0.806906612257219,-0.896059141938039,0.656647460602994,-0.512021984823422,"SMC","CHIP.SS01","CHIP"
-0.803681006906179,0.790917845728856,0,-1.15582240759497,-0.806906612257219,-0.856671719415553,0.580755207640725,-0.313722915714685,"SMC","CHIP.SS02","CHIP"
-0.75703375001285,0.789973381660656,0.2,-1.13798806134446,-0.806906612257219,-0.77227009972451,0.718354245597758,-0.335209862299633,"SMC","CHIP.SS03","CHIP"
-0.742431708253373,0.78875361113236,12.14,-0.197783619950035,-0.806906612257219,-0.704748803971676,0.311940591750291,-0.594889939993892,"SMC","CHIP.SS04","CHIP"
-0.736025414708811,0.787606786122791,0,-1.11959639177361,-0.806906612257219,-0.44029039560641,-0.102984342979814,-0.109588937424306,"SMC","CHIP.SS05","CHIP"
-0.680488165343057,0.786380026872635,0,-1.05522554827565,-0.806906612257219,-0.451543944898549,0.0549607089517602,-0.687965715884282,"SMC","CHIP.SS06","CHIP"
-0.669962230956891,0.787456279813663,3.45,-0.617169418497339,-0.806906612257219,-0.457170719544618,0.655938187153551,0.15300593294965,"SMC","CHIP.SS07","CHIP"
-0.587099710914295,0.787326782585421,99.06,-0.120315678424354,-0.561816035145037,-0.305247804100742,0.390669938510332,0.140441712449035,"SMC","CHIP.SS08","CHIP"
-0.562152742347344,0.787387631155732,33.22,0.16559118490424,-0.419428980565369,-0.462797494190688,-0.479061360525118,-0.131786310060684,"SMC","CHIP.SS09","CHIP"
-0.580214549218511,0.786684929716947,52.93,-0.0077363677179679,-0.561816035145037,-0.232099733701838,0.0768468594280602,0.211795533029614,"SMC","CHIP.SS10","CHIP"
1.7706546019427,-0.451686831824646,3.78,-1.02150748739577,-0.806906612257219,-0.350262001269298,-0.247926446666205,-0.662237857236153,"EPN","CLAR.LB01","CLAR"
1.77753518116814,-0.450638754493885,19.23,-0.566452996347433,-0.806906612257219,0.392472252011876,-0.985360973481009,-0.76342405130734,"EPN","CLAR.LB02","CLAR"
1.7684229388839,-0.449713686620003,39.64,0.661051616676404,-0.287035013386222,1.2364884489223,-0.922620675585129,-0.783553575328759,"EPN","CLAR.LB03","CLAR"
1.66620177286205,-0.448819476535675,55.81,0.47379098104598,-0.419428980565369,3.47031798341189,-1.07436465164204,-0.786882941652215,"EPN","CLAR.LB05","CLAR"
1.64602973839626,-0.447722365777967,22.86,-0.35411281130222,-0.806906612257219,2.52501984287222,-1.00870620072382,-0.786882941652215,"EPN","CLAR.LB06","CLAR"
1.66588329117296,-0.446479527757178,51.37,0.347835910651706,-0.63361607930022,2.13114561764735,-0.915325292263255,-0.786882941652215,"EPN","CLAR.LB07","CLAR"
1.73024866966146,-0.446370379562667,70.56,0.733782309979292,-0.419428980565369,2.20429368804625,-1.03816131125613,-0.786882941652215,"EPN","CLAR.LB08","CLAR"
1.74082501122144,-0.446511757041515,7.07,-0.858211754539477,-0.806906612257219,1.11269940670877,-0.742926261544322,-0.735758276623657,"EPN","CLAR.LB09","CLAR"
1.750681904937,-0.447636299761794,16.17,-0.473101340192385,-0.806906612257219,0.634423561792865,-0.668741330979267,-0.690353221997812,"EPN","CLAR.LB10","CLAR"
1.81792965727352,-0.45398664054342,20.47,-0.0369958420352218,-0.806906612257219,-0.0520429450276145,-0.731400569139898,-0.760817507935687,"EPN","CLAR.SJ01","CLAR"
1.80644827782008,-0.45516956194677,94.17,0.710932053845817,-0.31678322154384,0.640050336438934,-0.845061630093271,-0.768555683570281,"EPN","CLAR.SJ02","CLAR"
1.75849501687797,-0.455741284681869,42.05,-0.0160962175228977,-0.460325546343221,2.86825309628246,-0.476143207502774,-0.786882941652215,"EPN","CLAR.SJ03","CLAR"
1.69125872071732,-0.455748366577261,42.27,0.0661089722255773,-0.63361607930022,2.54190016681043,-0.557336533771002,-0.786882941652215,"EPN","CLAR.SJ04","CLAR"
1.60520909254865,-0.456533139863017,99.96,1.46276121296916,0.247161936209221,2.04111722331024,-0.665073922085432,-0.786882941652215,"EPN","CLAR.SJ05","CLAR"
1.53141299008682,-0.456528590514465,96.74,1.3108906081796,0.442691420895702,0.887628420865992,-0.256532447889636,-0.786882941652215,"EPN","CLAR.SJ06","CLAR"
1.49097727174833,-0.45658887890136,79.58,0.95420368316927,0.289098245184815,0.0661193225398452,-0.570572827117971,-0.786882941652215,"EPN","CLAR.SJ07","CLAR"
1.45380656353179,-0.45579052213328,99.91,1.33736346589521,0.762296927179394,0.206788688691583,-0.647174353529682,-0.786882941652215,"EPN","CLAR.SJ08","CLAR"
1.44351204389813,-0.454594315914188,52.48,0.80456237166103,0.173397932680525,1.10144585741663,-0.45666256199346,-0.786882941652215,"EPN","CLAR.SJ09","CLAR"
1.52282085818693,-0.454275005058925,99.98,1.50483912365397,1.1688942810075,0.173028040815166,-0.483154881240601,-0.786882941652215,"EPN","CLAR.SJ10","CLAR"
1.39045849346024,-1.35437635608012,57.51,-0.067648624653297,-0.63361607930022,1.45593266011901,-1.76304885121953,-0.685775343303061,"NFR","CLOV.BW01","CLOV"
1.42307880862259,-1.35552114057307,21.93,0.00229545204794766,-0.806906612257219,0.510634519579335,-0.876245697336559,-0.155635323522053,"OTH","CLOV.BW02","CLOV"
1.46290276716981,-1.35640885586946,100,1.58286438849998,0.173397932680525,-0.0520429450276145,-0.992656356802883,-0.1606992281328,"EPN","CLOV.BW03","CLOV"
1.43879668191147,-1.35740253824309,100,1.46192522798866,-0.258904183536202,-0.400902973083923,-1.07468889109371,-0.23953012889411,"EPN","CLOV.BW04","CLOV"
1.46175714958316,-1.35841915827545,1.02,-0.77071199324788,-0.806906612257219,-0.282740705516464,-0.823606109907323,-0.539900180014721,"NFR","CLOV.BW05","CLOV"
1.3646866802309,-1.3594487622269,100,1.17824765794138,-0.561816035145037,0.0548657732477062,-0.418016746701206,-0.153584069199369,"OTH","CLOV.BW06","CLOV"
1.31222885093807,-1.36052275006665,1.53,0.309659263209194,-0.806906612257219,0.296817083028695,-0.598705649761513,-0.193839565286671,"OTH","CLOV.BW07","CLOV"
1.2468301253864,-1.36164239239228,100,1.11359815278326,-0.287035013386222,1.09019230812449,-0.382438059590538,-0.559683503480942,"OTH","CLOV.BW08","CLOV"
1.17826262159006,-1.36265864473459,100,1.60877992289526,0.126262907716221,1.42779878688866,-0.181181734525103,-0.581905137535842,"EPN","CLOV.BW09","CLOV"
1.10747491091078,-1.36388722720526,87.96,1.26741938919397,0.126262907716221,1.66975009666965,-0.655609640591352,-0.56764854999782,"EPN","CLOV.BW10","CLOV"
0.963745728489325,-1.36839135423012,0,-1.17783667874795,-0.806906612257219,-0.929819789814456,-1.5981731847747,-0.786882941652215,"NFR","CLOV.DM01","CLOV"
0.915075310937968,-1.36950488996367,0,-1.17783667874795,-0.806906612257219,-1.04235528273585,-1.71303494452465,-0.786882941652215,"NFR","CLOV.DM02","CLOV"
0.894623745781043,-1.36994657546655,0,-1.17783667874795,-0.806906612257219,-1.14926400101117,-1.5499020639197,-0.786882941652215,"NFR","CLOV.DM03","CLOV"
0.853008041328293,-1.37080746353086,0,-1.17700069376746,-0.806906612257219,-1.15489077565724,-1.44205197841826,-0.786882941652215,"NFR","CLOV.DM04","CLOV"
0.844963514634818,-1.37160655083816,0,-1.17783667874795,-0.806906612257219,-1.09299625455047,-1.3603436835791,-0.786882941652215,"NFR","CLOV.DM05","CLOV"
0.744158331950065,-1.37328666431124,0.02,-0.872423499207858,-0.806906612257219,-0.794777198308788,-1.44642920871779,-0.784123072199877,"NFR","CLOV.DM06","CLOV"
0.70406400765239,-1.37445548626957,0,-1.14801988111037,-0.806906612257219,-0.153324888656865,-1.3869225400813,-0.769001805485789,"NFR","CLOV.DM07","CLOV"
0.67435585239531,-1.37486760535823,4.37,-0.139821994635856,-0.806906612257219,0.268683209798347,-1.06350740458416,-0.666116105159374,"EPN","CLOV.DM08","CLOV"
0.640129381376471,-1.37573703732104,90.92,1.25292898286542,0.442691420895702,0.240549336568,-1.10447837341693,-0.786882941652215,"OTH","CLOV.DM09","CLOV"
0.602779956816416,-1.37681917417322,87.79,1.10105837807587,0.790774338095327,-0.0632964943197533,-1.10674038074449,-0.786882941652215,"OTH","CLOV.DM10","CLOV"
0.625078257523026,-1.37773535357515,80.2,1.02303311322986,-0.287035013386222,0.12238706900054,-1.22079920993339,-0.778386121347563,"OTH","CLOV.LB11","CLOV"
0.455403127999055,0.646800806021743,0,-1.1758860471268,-0.806906612257219,-0.789150423662719,0.71334761017496,2.52543390816758,"RFR","COLD.KS01","COLD"
0.540843287611619,0.645988797454965,0,-1.15721571589579,-0.806906612257219,-0.564079437819939,0.580228318850931,2.53575893797912,"RFR","COLD.KS02","COLD"
0.597345146985336,0.644646045155324,100,1.58481502012113,0.0595460525277765,-0.339008451977159,0.244640679405909,1.51730139888887,"RFR","COLD.KS03","COLD"
0.503858169444121,0.643422667130698,100,1.11833540100606,-0.258904183536202,0.0604925478937756,1.21346760385441,1.36509240821983,"RFR","COLD.KS04","COLD"
0.443974446954606,0.642191796986066,0,-0.642527629572292,-0.806906612257219,-0.310874578746811,1.25140359774097,2.26281661063319,"RFR","COLD.KS05","COLD"
0.398493428764491,0.641031685800954,0,-0.750927015376214,-0.806906612257219,-0.519065240651383,1.46167276137541,2.76732208508165,"WFR","COLD.KS06","COLD"
0.215293138012495,0.641316233465238,19.33,-1.01872087079413,-0.806906612257219,-0.108310691488309,1.35404052397629,3.08342669285038,"RFR","COLD.KS07","COLD"
0.257275440092974,0.640099752729487,0,-0.799414144244806,-0.806906612257219,-0.65973460680312,0.958129182482042,2.0629670163226,"RFR","COLD.KS08","COLD"
0.163937392838024,0.639102972132013,1.26,-0.951006087374196,-0.806906612257219,-0.873552043353761,1.07532737202787,3.12588589767549,"RFR","COLD.KS09","COLD"
0.301276320361134,0.650144261025375,92.67,1.03390091797627,-0.419428980565369,0.814480350467089,0.495465082111684,0.00492647908764617,"SMC","COLD.SS01","COLD"
0.272037868314582,0.648869518495002,95.15,0.700621572419737,-0.561816035145037,0.206788688691583,0.905602421441057,0.79772080694302,"SMC","COLD.SS02","COLD"
0.239236545573539,0.648190285091543,96.84,0.264794735922739,-0.460325546343221,0.0267319000173586,1.22051980797054,2.33698688529113,"SMC","COLD.SS03","COLD"
0.171365577269881,0.647823894788258,28.54,-0.576484816113348,-0.63361607930022,-0.0858035929040313,1.31998020219222,3.29903807135715,"RFR","COLD.SS04","COLD"
0.157446323592049,0.646994415776626,0,-1.12712025659805,-0.806906612257219,-0.457170719544618,1.10236320514942,2.30987547708626,"RFR","COLD.SS05","COLD"
0.123684973313392,0.64671144439308,19.33,-0.906698883408069,-0.806906612257219,-0.181458761887213,1.04500339744734,1.98446524699682,"RFR","COLD.SS06","COLD"
0.127605276694917,0.647410103090585,100,1.50595377029463,-0.0924297448755118,-0.237726508347908,0.587847941624477,0.730491579620246,"NFR","COLD.SS07","COLD"
0.0585611959825268,0.646696425450956,99.62,1.03222894801528,-0.460325546343221,-0.142071339364726,1.25140359774097,1.35195017273251,"SMC","COLD.SS08","COLD"
0.059986344260323,0.645685601812982,14.01,-0.987232103195558,-0.806906612257219,0.0267319000173586,1.09285059728436,2.20582920043811,"RFR","COLD.SS09","COLD"
-0.00233525245358903,0.644620412100033,19.67,-0.363865969407971,-0.806906612257219,0.369965153427598,0.955074240581954,3.00700322450872,"SMC","COLD.SS10","COLD"
1.23220746251037,-0.981550199000214,11.29,-0.833410866784853,-0.806906612257219,1.66975009666965,-0.267495240105346,0.137519998800418,"OTH","COMB.JW10","COMB"
-0.378519408147593,-0.991388472446285,0,-1.17783667874795,-0.806906612257219,-1.11550335313475,0.764071982239039,-0.716177714730406,"PPN","COMB.LS01","COMB"
-0.289447640785339,-0.990571690599009,0,-0.921189289736614,-0.806906612257219,-0.721629127909885,1.0719371646524,-0.557397606317707,"PPN","COMB.LS02","COMB"
-0.309880876060878,-0.989605286802456,0.5,-0.784645076256097,-0.806906612257219,0.364338378781529,1.06180945572243,-0.578742787121704,"PPN","COMB.LS03","COMB"
-0.162011431681256,-0.98843029417825,63.95,0.67888596292692,-0.63361607930022,1.37153104042797,0.358448661576264,-0.49484056539804,"NFR","COMB.LS04","COMB"
-0.0137685159683839,-0.988520777968677,96.73,0.937762645219575,-0.287035013386222,0.0211051253712892,0.0828452859645989,-0.674635473417068,"HRD","COMB.LS05","COMB"
0.152389567564564,-0.987520209674111,47.89,-0.0403397819571936,-0.63361607930022,0.263056435152278,-0.252391824895562,-0.773788065572051,"NFR","COMB.LS06","COMB"
0.216713703819945,-0.986341135744686,46.87,-0.120594340084518,-0.419428980565369,0.381218702719737,-0.279167853726751,-0.637039553370897,"OTH","COMB.LS07","COMB"
0.31099115749595,-0.985073039864762,23.64,-0.226207109286796,-0.806906612257219,0.544395167455753,-0.487815821124179,-0.768965693937829,"NFR","COMB.LS08","COMB"
0.38199653551669,-0.983851263739513,22.78,-0.425171534644122,-0.806906612257219,-0.175831987241143,-0.4580427693177,-0.559773864572037,"SMC","COMB.LS09","COMB"
0.416580439222565,-0.982886547346595,4.79,-0.875210115809501,-0.806906612257219,-0.271487156224325,-0.493084709022124,-0.678489920723189,"NFR","COMB.LS10","COMB"
0.56567798565508,-0.982078600721475,4.9,-0.894437770360839,-0.806906612257219,-0.406529747729993,-1.22902678123198,-0.766337246840364,"SMC","COMB.LS11","COMB"
0.397794602036632,-0.983225337235229,1.02,-0.691293420101049,-0.806906612257219,-0.355888775915367,-0.324277641332311,-0.550292281038958,"SMC","COMB.MS01","COMB"
0.477596031887692,-0.982434197472318,0,-0.647822201115415,-0.806906612257219,-0.417783297022132,-0.569839591689712,-0.771550333583669,"SMC","COMB.MS02","COMB"
0.693680129846969,-0.981546784649943,43.33,-0.876046100789994,-0.63361607930022,-0.580959761758147,-1.48144704907133,-0.712037910551899,"SMC","COMB.MS03","COMB"
0.818758657957721,-0.980840149090748,10.81,-1.04630837515039,-0.806906612257219,-0.535945564589591,-1.33658809123509,-0.66527619390856,"NFR","COMB.MS04","COMB"
0.906512965095325,-0.980533903688205,46.11,0.00675403861057671,-0.419428980565369,-0.580959761758147,-0.948884055850283,-0.363418210524789,"NFR","COMB.MS05","COMB"
1.05172457667391,-0.97980944663806,0,-0.651444802697551,-0.806906612257219,-0.817284296893066,-1.42892028803034,-0.550037954444805,"SMC","COMB.MS06","COMB"
1.10229671941911,-0.979694145074325,0,-1.17783667874795,-0.806906612257219,-0.879178817999831,-0.766499469228685,0.262217909849319,"SMC","COMB.MS07","COMB"
1.08427386354589,-0.980074939798694,8.85,-1.03794852534546,-0.806906612257219,-0.721629127909885,-0.493084709022124,0.100789884360658,"NFR","COMB.MS08","COMB"
1.20918742272417,-0.980327118064797,0,-1.1689195056227,-0.806906612257219,-0.248980057640047,0.226118511006499,1.41234543760187,"RFR","COMB.MS09","COMB"
-0.0970686619290819,1.15071593197866,64,0.555996170794455,0.0595460525277765,0.285563533736556,-0.332788922214949,-0.585211231150622,"EPN","CONE.HP01","CONE"
-0.100590290390453,1.15038817273728,33,0.515311568410464,-0.63361607930022,0.246176111214069,-0.560997636316507,-0.707105465295562,"NFR","CONE.HP02","CONE"
-0.0964385722564231,1.15020663773887,24,-0.0983014072713724,-0.806906612257219,-0.198339085825421,-1.12575657536819,-0.589220069301878,"NFR","CONE.HP03","CONE"
-0.0930887864330504,1.14976268626444,15,0.369571520144523,-0.806906612257219,-0.237726508347908,-0.77537551943062,-0.553507869675556,"NFR","CONE.HP04","CONE"
-0.0752904716068125,1.14920104133719,87,1.27912317892087,0.0595460525277765,0.139267392938749,-0.278884144142703,-0.431933064865377,"NFR","CONE.HP05","CONE"
-0.0829936042594656,1.14814664278344,95,1.15985598837054,0.0595460525277765,1.28712942073693,-1.13564587277141,-0.517050943371619,"NFR","CONE.HP06","CONE"
-0.0660842886804706,1.14739381915264,27,-0.411238451635906,-0.63361607930022,0.178654815461235,-0.347744458177995,-0.411672118489085,"NFR","CONE.HP07","CONE"
-0.046865408046783,1.14653754461947,0,-1.09953275224178,-0.806906612257219,-0.614720409634565,-0.231404548902818,-0.436081888225101,"EPN","CONE.HP08","CONE"
-0.0807138252620268,1.1462283678678,5,-0.402878601830976,-0.806906612257219,0.431859674534363,-1.29190386749492,-0.723372404168285,"NFR","CONE.HP09","CONE"
-0.0836397325783381,1.14619506526573,3,-0.87576743912983,-0.806906612257219,1.12957973064698,-0.765268373414405,-0.786882941652215,"SMC","CONE.HP10","CONE"
