b.whr.1,b.whr.2,b.whr.3,b.whr.4,b.whr.5,b.whr.6,b.whr.7,b.whr.8,b.whr.9,b.whr.10,b.age,b.agesev,b.agesq,b.elev,b.elevsq,b.elevlat,b.lat,b.patch,b.precc,b.pyro,b.sev,b.fir,b.agefir,f.season,f.size,f0,b0
-0.00348246,-0.017968268,-0.022325401,0.008572907,-0.0499523,-0.036363496,-0.025448465,-0.013626612,-0.043564096,0.067445081,-0.806559286,-0.179221908,0.052634336,1.349830786,-0.191968305,-0.127028544,1.30699234,-0.175406121,0.003455021,0.064682342,0.271898225,0.243693246,0.140880439,0.168072416,-0.076566665,-2.524996758,-2.417076596
-0.004882448,0.015366339,0.119112373,0.228809573,-0.364454903,0.11305669,0.168203706,-0.103422482,0.062952354,-0.0938885,-0.733811958,-0.25969137,0.105379015,1.201536419,-0.589115303,-0.567187322,0.964578105,-0.206859813,0.072264204,0.165569918,0.268656622,0.127746847,0.116769365,0.317055324,-0.162170868,-2.375494397,-2.251555519
-0.10067364,0.020942087,-0.061285596,0.140284381,0.034808772,-0.193439569,-0.000574152,-0.082156238,-0.063309548,0.231050689,-0.701311026,-0.166337363,0.159399723,1.241486878,-0.277755894,-0.207221485,1.043002121,-0.099622071,-0.037462944,0.131792373,0.198840074,0.144958916,0.045879955,0.141028605,0.103959916,-2.630297788,-2.490789977
-0.053238383,-0.045502857,0.011505242,-0.077237682,-0.042219275,0.110587061,0.25042358,0.024589617,-0.053241048,-0.024997306,-0.707957026,-0.180159943,0.139118834,1.451127921,-0.257373158,-0.260987261,1.267324049,-0.106910973,0.122167327,0.228842495,0.233195159,0.214339229,0.030605581,-0.265059644,0.132690052,-2.680079811,-2.572649538
-0.088310464,-0.270477867,0.026953612,0.501661765,-0.12825405,-0.499223325,0.425540375,-0.096265612,0.056643341,0.039988687,-0.763372527,-0.077162279,0.161818066,1.296239645,-0.18822986,0.105371322,0.977091403,-0.014602821,-0.003068986,0.160652488,0.261844051,0.399759536,0.012635432,0.055502196,-0.217760194,-2.284200676,-2.269987417
-0.002268837,-0.351204674,0.182192485,0.157157307,-0.528435503,-0.155695724,0.263483296,-0.045296376,-0.140277057,0.034811158,-0.690298333,-0.145158743,0.114448373,1.108016397,-0.01269091,-0.037898225,1.107959771,-0.045090052,-0.015738459,0.191720409,0.499851958,0.277073566,0.054998699,0.10266989,-0.256863996,-2.276474901,-2.302716889
0.086886775,-0.320744339,0.189626498,0.105626146,-0.292440821,-0.521920707,0.198398688,0.131553155,0.059268218,0.101753655,-0.67852304,-0.19826794,0.139840662,0.884922393,-0.113316611,0.043891082,1.104519266,-0.071951494,0.123638983,0.197264042,0.345121534,0.162013515,0.091644489,0.495209936,-0.230158963,-2.531486325,-2.475903462
-0.099898416,-0.724942364,0.284334619,-0.106765117,-0.416450287,-0.101692883,0.317578178,-0.118299756,-0.074923834,-0.441245565,-0.71395079,-0.136194061,0.176331249,0.907427657,-0.173416527,-0.032504682,1.21403918,-0.148088265,0.088495246,0.033602606,0.174281088,0.272791063,0.086407385,0.468187303,-0.264065842,-2.683997426,-2.360605795
0.131265855,-0.358109696,-0.105736225,0.333619757,-0.301090934,-0.401406517,0.157536077,0.138130463,0.248989556,0.065363543,-0.700543755,-0.124326101,0.128832189,1.504416266,0.039057401,0.317350157,1.541828929,-0.017546403,0.013159019,0.119313257,0.2836767,0.091032972,0.181319807,-0.246418134,-0.140163918,-2.797266664,-2.649826094
0.019260762,-0.005579853,0.007766727,0.112774502,-0.017919,-0.048294788,-0.040196088,-0.074681374,-0.024214768,0.089023512,-0.747735945,-0.224941217,0.094117906,1.231758378,-0.145454474,0.002340615,1.526814173,-0.122927439,-0.139195239,0.151525423,0.297867221,0.328214423,0.048020977,-0.233929744,-0.156719493,-2.428807764,-2.438540987
-0.02084688,0.002013661,-0.010659784,0.028771007,-0.018673858,-0.025104094,0.016104857,-0.050784557,0.027613962,-0.01917119,-0.67342612,-0.198151111,0.051251574,1.492725672,-0.488427486,-0.371369946,1.104230061,-0.086731334,0.085139827,0.178771888,0.265962253,0.233621826,0.085197911,0.168774534,0.018262563,-2.100300988,-2.185938715
-0.024537653,-0.323480447,0.065119443,0.089157398,-0.078002513,0.096353943,0.039980349,-0.01938917,0.093913216,0.031701551,-0.773508368,-0.173336145,0.059573046,1.253332692,-0.338523407,-0.093395893,1.058314004,-0.230962297,0.05623296,0.154292959,0.343650478,0.136653418,0.041311583,0.058339602,-0.203281061,-2.255329284,-2.296350621
0.079422527,-0.10761526,0.471385435,-0.056953443,0.027451041,-0.052425908,0.282942512,0.125162397,0.133784609,0.276943867,-0.748664807,-0.244295482,0.015749063,1.165390931,-0.335870472,-0.314062341,0.908580813,-0.066214278,-0.02797524,0.04812075,0.358483866,0.224765169,0.08538957,0.079915539,-0.092962898,-2.535382715,-2.425210385
0.00645247,-0.021292008,-0.000609119,-0.058975831,-0.025106258,-0.01905897,-0.018498174,0.088952087,-0.007556737,0.012841969,-0.731504842,-0.161269923,0.025188594,0.986411917,-0.147497395,-0.068099539,0.875216441,0.000181728,-0.057921855,0.164094948,0.289435111,0.285586044,0.104984162,-0.281674427,-0.139666392,-2.277863275,-2.173214954
-0.025468871,-0.053614399,0.102615981,0.248480047,-0.165614126,-0.098315678,0.053241255,0.100873052,0.086159671,-0.084406691,-0.766345359,-0.199279848,0.126172183,1.180890331,-0.100940869,0.224176237,1.244899666,-0.001233697,-0.001635831,0.155586221,0.306824041,0.191662801,0.043016749,0.395132598,-0.192168934,-2.761515871,-2.453790037
-0.133909381,-0.041723024,0.116122584,0.034923797,-0.069028534,-0.12588931,0.021410186,-0.065892161,0.046658117,-0.041387841,-0.763093542,-0.203537849,0.086996222,1.030419056,-0.292862898,-0.19778771,1.249824834,-0.138691382,0.047690662,0.132253394,0.229134765,0.245086166,0.126589325,0.280490966,-0.198927145,-2.455147896,-2.308059155
-0.044439261,-0.168721692,0.084860315,-0.004759465,-0.011729729,-0.306410858,0.213638721,-0.0659271,0.056534417,0.004491628,-0.779407353,-0.153297418,0.09499796,1.19462079,-0.123390769,0.242061382,1.021616528,0.034245885,0.040952833,0.245325199,0.198151187,0.222439771,0.11303373,0.743593652,0.205744717,-2.621575094,-2.379528034
0.02441859,0.020977217,-0.045212385,0.005706511,-0.091420411,-0.012761426,0.038209478,0.013129261,0.051035517,0.125953686,-0.669514066,-0.168291101,0.108058044,1.339574702,-0.304825469,-0.332732038,1.18641174,-0.14393424,0.139747715,0.114021328,0.289839972,0.180728595,0.08776783,0.02552391,-0.055026971,-2.205458251,-2.455249412
0.021837797,-0.073921401,0.219912231,0.046194559,-0.095424913,-0.247859371,0.004074592,-0.047117358,0.058952486,-0.142562614,-0.728421017,-0.152932951,0.170231284,1.357774414,-0.249925915,-0.013670941,1.17110079,-0.100651601,0.014916393,0.161932578,0.320297681,0.172179205,0.08598131,0.396978023,-0.317532951,-2.518603759,-2.440990066
0.079534654,-0.123772447,0.249754783,0.108185808,-0.42455942,-0.233901648,-0.154357854,-0.106469269,0.064723821,-0.08242415,-0.680551343,-0.196869747,0.147766791,1.079083137,-0.245250454,-0.011372319,0.84395907,-0.16223662,-0.079114914,0.138697923,0.327205211,0.277065127,0.005065008,0.150537409,-0.100374541,-2.226165213,-2.387790043
0.144007343,-0.083714391,0.154178325,0.2497317,-0.156605551,0.191586592,0.119732314,0.122695424,-0.044772172,-0.030074349,-0.718410028,-0.182868559,0.004933818,1.251003132,-0.409304184,-0.129558594,1.258827723,-0.067984265,0.079987475,0.125777653,0.334172756,0.1540957,0.143698134,0.265586723,-0.282979821,-2.159515055,-2.166381831
0.01859288,-0.196113468,0.020098014,0.060603221,-0.292172672,-0.050042913,0.0238416,-0.034285536,-0.115576345,-0.046644162,-0.746152923,-0.150832875,0.135821964,1.033296345,-0.32820411,-0.21827336,1.083196401,-0.165149985,0.095311446,0.155312679,0.367518532,0.246994794,0.132933083,0.473791453,-0.161893937,-2.324228143,-2.309408676
0.161354545,-0.262591287,0.251242169,0.039704861,-0.233917845,0.028786087,0.345368562,0.21092531,0.067133022,-0.096895513,-0.727016722,-0.13000841,0.020237115,0.983540592,-0.309338056,-0.009788282,1.098643877,0.020056079,-0.050838804,0.186688233,0.265396882,0.254680131,0.079109473,0.356990087,-0.151864843,-2.221960201,-2.098908761
-0.045941406,-0.058040986,0.063914219,0.072190426,-0.086558465,-0.071133235,0.032089678,0.054058498,0.009317325,0.090899668,-0.729826004,-0.181865515,0.087947064,1.38619463,-0.241815303,-0.089662057,1.300097818,-0.167285324,0.108473405,0.078766895,0.309345751,0.278937984,0.033757347,0.11734978,0.059777898,-2.550283017,-2.481853611
-0.004720227,0.007341845,0.020551496,0.044662022,-0.027044086,-0.038442905,0.012005311,-0.010701209,0.021464941,-0.014584074,-0.665592638,-0.219958018,0.033376369,1.118251042,-0.223871557,0.09818976,1.036401113,-0.100004408,0.16028721,0.168735192,0.245128772,0.159775856,0.059682598,0.146550227,-0.034190721,-2.136063135,-2.179620097
0.248163462,0.03463331,0.160592779,0.0226525,-0.064058509,0.102986299,-0.053640805,0.167154475,0.158698646,-0.098893479,-0.767656624,-0.158031138,0.048048841,0.993746548,-0.309315382,-0.212729779,0.986115439,-0.002355456,0.088375822,0.102046622,0.267689302,0.235520667,0.111076298,0.51843953,-0.294448112,-2.488343552,-2.401605998
-0.152144102,-0.267410824,0.344236721,0.441664948,-0.217441747,-0.266988279,0.438620137,0.043117225,0.020685716,-0.112533022,-0.779485247,-0.258856649,0.026611894,0.939335839,-0.145968636,-0.074649721,1.227205327,0.058318097,-0.012311238,0.176570475,0.270933285,0.339500506,0.113010627,0.35456576,0.038736331,-2.388936686,-2.36919564
0.025432663,-0.248587912,0.227646308,-0.157528894,-0.244162621,-0.12342373,0.002234991,-0.039089251,0.026893466,0.1623329,-0.67422558,-0.161213656,0.108830528,1.23516974,-0.333044273,0.211630832,0.804066912,-0.09012785,-0.057375366,0.246418119,0.248713033,0.253607733,0.088693111,-0.151897248,0.036178528,-1.926552708,-2.06672725
0.14612684,0.106462171,0.088667558,0.012736616,-0.068285373,-0.090218721,-0.030470091,0.017380155,0.017269993,-0.176675582,-0.716376517,-0.151666001,0.040944239,1.366145193,-0.29329193,-0.30978834,1.097269624,-0.122463444,-0.037006604,0.065735468,0.292139618,0.290389433,0.155343075,0.394074204,0.12498497,-2.630140471,-2.339255874
0.009047983,0.003407235,0.080934133,0.002856982,0.006977808,-0.030146048,0.096437078,-0.035893791,-0.005301114,0.002614608,-0.811700845,-0.149463248,0.108162026,0.901905784,-0.302075951,-0.049911748,0.941008542,-0.203587673,0.148791236,0.149709571,0.229508822,0.208908947,0.114638686,0.233114016,-0.18926503,-2.213282429,-2.190070355
0.010074219,0.005416605,-0.02647088,0.000884137,-0.019216362,-0.001049811,0.018588422,0.025861658,0.004700208,-0.005380583,-0.796562552,-0.215786313,0.12735992,1.183105144,-0.100240959,0.03428365,1.058726096,-0.086671227,0.157739789,0.200032826,0.222350814,0.247468082,0.110892022,0.279157633,-0.034389617,-2.479758215,-2.454018371
-0.014449858,0.052986698,0.243845407,0.021897459,-0.319928902,-0.502010898,0.208778625,-0.01155466,0.035490804,0.025084741,-0.671924486,-0.234185509,0.149276487,1.308407768,-0.411651245,-0.192453411,0.953034535,-0.292751009,-0.17463165,0.088168008,0.284375359,0.314045122,0.001214447,0.493768726,0.072161784,-2.346758363,-2.215939232
0.070354884,-0.077826438,0.148231827,0.166182828,-0.002963921,-0.007878404,-0.007538616,-0.074217912,-0.026728062,0.047008133,-0.723207065,-0.224019985,0.067151999,1.164371247,-0.201043905,0.132570204,1.297771095,-0.010797805,0.061172141,0.119185714,0.296862032,0.187111138,0.05169723,0.222863176,-0.076165287,-2.167787943,-2.145383904
-0.13439408,-0.064857765,-0.062042351,0.047780312,0.0942946,-0.017623055,-0.032542628,-0.074011002,0.108413793,-0.073481076,-0.753396873,-0.170289451,0.1881483,1.579284587,-0.109544908,0.237453416,1.415467264,-0.057034216,0.058328016,0.123196895,0.292708705,0.273336419,-0.007046474,0.141045424,-0.261809054,-2.314258045,-2.520952556
-0.054829017,-0.344385928,0.040035894,-0.04680626,-0.203961015,0.044560693,0.10975647,-0.238181088,-0.196875534,-0.124061114,-0.686715696,-0.225894324,0.188545321,1.429317285,-0.36104185,-0.154051792,1.148338115,-0.076399073,0.114366776,0.135361645,0.295631805,0.204712005,0.040900411,-0.036526947,-0.294441172,-1.98686311,-2.271724596
0.067899413,-0.193206605,0.501619682,0.19536331,-0.167064635,-0.075764336,0.307284353,0.000757757,-0.004632914,0.180217055,-0.829491982,-0.195939174,0.05125181,1.196269337,-0.149954378,0.004998837,0.968874944,-0.116318825,0.053401516,0.181009927,0.361099309,0.265921569,0.167413926,0.052455922,0.002185201,-2.356643321,-2.541691368
-0.119774695,0.053219902,0.363587527,0.0575896,0.03980942,0.281489213,0.658200275,-0.08236211,0.139259295,-0.388381946,-0.822125351,-0.219750839,0.033814748,1.446333815,-0.60684016,-0.411910087,1.352210819,-0.206014791,0.054755184,0.134588755,0.361042587,0.33104745,0.090700064,-0.375325669,-0.26884096,-2.451703284,-2.346639792
-0.127035673,0.073918827,-0.02180126,0.117270595,-0.036941288,-0.180293814,-0.003613267,-0.044401766,0.093856943,0.080864239,-0.772239339,-0.158435777,0.043534236,1.390268832,-0.388023623,-0.494666628,1.393191432,-0.114239734,0.163563709,0.128423456,0.294512426,0.178533956,0.15812822,0.456456399,-0.32546135,-2.389055985,-2.409250201
0.080006426,0.106591535,0.00760774,0.167861022,-0.278967094,-0.30135244,0.257116454,-0.013537733,-0.063043208,0.1966033,-0.656586167,-0.158500314,0.078444254,1.254160826,-0.546171995,-0.21156628,1.109374094,-0.102833518,0.03562992,0.18949382,0.316281946,0.309330322,0.1189454,-0.359290371,-0.027108773,-1.916741836,-2.055042718
0.16913193,-0.22267419,0.314047181,0.251056609,0.147925069,-0.207447444,0.211541618,0.005811934,0.056954509,0.080384709,-0.708916133,-0.223468174,-0.013463429,0.838663784,-0.100213224,0.052651613,1.074437455,-0.271752605,-0.092485795,0.127347253,0.281147014,0.308897905,0.06190606,-0.131093219,-0.086444716,-2.308327373,-2.438136212
0.005153804,0.016743838,-0.000477139,-0.012081822,-0.016909661,0.039760895,0.072492989,-0.041915156,0.009616804,-0.007063753,-0.786181584,-0.176211861,0.094340338,1.240933338,-0.351222649,-0.292746977,1.293370922,-0.246742772,0.050166268,0.108015157,0.249279769,0.174557471,0.160664004,0.472738149,-0.346462259,-2.413047228,-2.32231321
0.255672852,-0.277231211,0.360311685,0.154813408,0.10186374,-0.293869327,0.629139871,0.226666416,0.277859547,-0.185444546,-0.771141362,-0.159809606,0.120757167,1.187943176,-0.264557846,-0.304964964,1.140819103,0.065011906,0.182905632,0.153635088,0.285970247,0.30404746,0.044832721,0.21514633,-0.160106698,-2.782388797,-2.732027468
0.098931171,0.073348164,0.033640902,0.093193097,-0.045155694,0.017948668,0.000307828,-0.026741039,0.040945199,-0.065046891,-0.761348006,-0.212319625,0.061486417,1.257318422,-0.589865783,-0.351371387,1.115674523,-0.175382155,0.124722001,0.10325863,0.232925627,0.146273591,0.026457624,0.40829673,-0.310131673,-2.395952593,-2.161137617
0.03945567,-0.178581877,0.016778558,-0.144561871,-0.051763054,-0.028521068,0.062118405,-0.063763741,-0.003681882,0.058184217,-0.723015263,-0.176110513,0.133552093,1.11651954,-0.162663788,0.070200037,0.868360201,0.047978668,-0.006160362,0.149257056,0.225666232,0.232850179,0.097548339,-0.107887955,-0.005045965,-2.321777843,-2.312894732
0.031783814,-0.096190893,0.10973728,0.015601011,-0.136256425,0.049546562,-0.022620667,-0.021068388,0.06381538,0.097353308,-0.799062828,-0.16816044,0.125843903,1.114393712,-0.151297913,0.036414735,0.994465037,-0.142186269,0.009272869,0.138666081,0.269138783,0.228733038,0.078528122,0.240675675,-0.054114374,-2.463704821,-2.309455832
0.11068221,-0.082961528,-0.015513997,0.085988436,-0.359138471,-0.011129899,-0.006536462,0.02738228,-0.010925547,-0.055014241,-0.72191385,-0.24247095,0.143154068,1.058391684,-0.101466248,0.224069402,1.071195565,-0.231512118,-0.129856118,0.251369054,0.315500236,0.295019384,0.053887024,0.518473208,0.163167057,-2.487100739,-2.220127153
0.059017502,-0.403202847,0.140166394,0.263366947,0.024205244,-0.244774632,0.240361495,0.068333264,0.179241243,0.391790973,-0.779472227,-0.204542608,0.021726554,1.134403542,-0.315550766,-0.299450211,1.035530096,-0.078744178,0.133614071,0.187684157,0.267105765,0.264344489,0.099408278,0.465869088,-0.105439151,-2.402052477,-2.460095721
-0.030453039,-0.067744491,0.217675057,0.080031741,-0.274518317,0.052577406,-0.168475956,-0.05310407,0.090331617,0.32157497,-0.77747458,-0.120136091,0.089373581,1.308025226,-0.29745886,0.013279486,1.116855257,-0.194292484,-0.003885482,0.098185789,0.36855342,0.12394192,0.095381589,0.596287229,-0.002338764,-2.605579172,-2.318399777
0.265164329,-0.857767418,0.529103001,0.286238798,-0.106910591,-0.161785661,0.089531334,0.156380106,0.04673592,-0.184102478,-0.684429462,-0.178470252,0.009820174,1.455806848,-0.256654768,0.010928902,1.32509232,-0.123024597,0.106665807,0.073604513,0.281199138,0.193161209,0.100625369,0.145752705,0.165207303,-2.463891667,-2.367026424
0.133200435,-0.333703963,0.229668545,0.29323954,-0.134288737,0.227144812,0.44647916,-0.016068325,0.208812386,0.198914782,-0.759852275,-0.083116919,0.109962137,1.218687957,-0.090508563,0.216192471,1.016323709,-0.033253695,0.03947593,0.179021882,0.356915856,0.25820157,0.030561517,0.419685607,0.13786345,-2.541517729,-2.442556119
0.151425286,-0.02243788,0.185985628,0.103131239,-0.285685165,-0.098577631,0.121522826,-0.092820415,-0.040751189,-0.020677737,-0.787061755,-0.165961038,0.048293784,1.149329837,-0.169767351,-0.035951375,0.831060229,-0.181737608,0.114527301,0.171976442,0.255856826,0.158668668,0.111518147,0.267933156,-0.170248766,-2.545073215,-2.270233449
0.213207105,-0.137451799,0.161155006,-0.066113704,-0.030052694,-0.03515149,0.299686633,-0.023031576,0.175801099,0.0209637,-0.743870603,-0.165992188,0.116602101,1.154420309,-0.119066256,-0.124391057,1.1650695,-0.29502166,0.11814245,0.064612057,0.328812196,0.159058703,0.03618386,0.769814643,-0.339998344,-2.812187148,-2.681261306
0.006342376,-0.048644984,0.007019299,-0.002212201,-0.032610652,0.035279525,0.032803667,-0.053260758,0.022833881,0.022757504,-0.778410445,-0.200977855,0.141856258,1.132830173,-0.313220859,0.012667524,1.317641245,-0.112064702,0.010157592,0.107828087,0.29089146,0.224843385,0.03510581,0.241279231,-0.505630398,-2.38380364,-2.316503115
-0.019207696,-0.507610302,0.357867011,0.407872627,-0.288405803,-0.576018649,-0.164051713,-0.215103603,-0.047064822,0.014880536,-0.717138902,-0.226132975,0.061444416,1.256940693,-0.075962377,0.095383278,1.342642056,-0.199060473,0.134122205,0.121056276,0.268023173,0.178301977,0.087725561,0.096604817,-0.023460169,-2.108829498,-2.090724969
0.006356329,-0.798280086,0.137390237,0.265514391,-0.022530528,-0.077003862,0.193550393,-0.050551893,0.002634847,-0.210051318,-0.780377614,-0.213844401,0.132381486,0.957146921,-0.261413341,-0.283151038,0.988821145,-0.128081795,-0.093633814,0.104450194,0.290797051,0.250952902,0.109132416,1.054234873,-0.145968846,-2.749271623,-2.488951449
0.268641281,-0.480023315,0.404119044,0.118424746,-0.010088123,0.001283167,0.292822419,0.066148449,0.103846895,-0.131004216,-0.673525623,-0.235653666,0.077156683,1.205901749,-0.156017944,0.072549101,1.042107625,-0.115082499,-0.108223888,0.098560925,0.283257906,0.281654065,0.12263419,-0.1107573,0.035062797,-2.091919471,-2.366951557
0.020130555,-0.011846101,-0.069021451,-0.04448384,-0.007679037,-0.018841158,-0.038802356,0.129357084,-0.073814193,-0.026702548,-0.710077858,-0.269096059,0.072021445,1.247164615,-0.298898993,-0.103785981,1.054784407,-0.087093219,0.091376791,0.199707624,0.223963214,0.262761672,0.068871439,-0.335640317,-0.193794493,-2.228907729,-2.327090209
0.079817102,-0.090942894,0.018667551,-0.064591253,-0.06987555,-0.068121728,-0.057277215,0.062675884,0.083737849,0.087262814,-0.707861879,-0.216534626,0.10004216,0.849283257,-0.179939745,-0.010925026,0.779772526,-0.276970339,0.085337447,0.288255807,0.24115665,0.217949227,0.065377865,0.153116961,-0.258871493,-2.298487814,-2.300789034
-0.079939425,-0.441288726,0.161057145,0.10105245,-0.106986129,-0.176929017,0.336249867,0.133515671,0.153775995,-0.001960157,-0.654931681,-0.219255092,0.172544643,1.33167323,-0.236690032,-0.072858669,1.209101375,-0.154255651,0.10335793,0.10161847,0.224279471,0.158872338,0.040568561,0.240891203,0.073910125,-2.627872605,-2.462003862
0.009823777,-0.018270334,0.094920152,0.047115584,0.007885818,0.002529122,0.133937502,0.023798184,0.066762415,0.068961702,-0.768413833,-0.194115596,0.137510201,1.244655157,-0.498340854,-0.519063414,1.114964319,-0.21014646,-0.018402815,0.154997521,0.27935929,0.197587947,0.112109611,0.176303337,-0.30960455,-2.520892065,-2.472090967
0.094205706,-0.003399033,-0.036463172,-0.038288707,-0.102014472,-0.207434181,-0.01289333,-0.144508131,0.120506118,0.005387889,-0.794764396,-0.298147423,0.078201273,1.179388945,-0.08532076,0.193231872,1.000382216,-0.146218765,-0.022666079,0.12751462,0.301960523,0.293326849,0.148035416,0.196470683,-0.184549851,-2.441435755,-2.303796206
-0.082775127,-0.315490678,0.376760193,0.220702233,-0.340162401,-0.146768763,0.403968699,0.163423439,0.032981543,0.055101104,-0.647570987,-0.171786712,-0.018294103,1.527586934,-0.035531692,0.307486528,1.53152676,-0.085946851,0.140162489,0.163764752,0.362946982,0.131540952,0.111930598,0.549017968,0.263940195,-2.178142338,-2.115068239
-0.032406399,-0.144255625,0.011116806,-0.033059563,-0.160410196,0.082988974,0.028420864,0.002516715,-0.006392187,0.035317093,-0.717226879,-0.173479478,0.225563957,1.184683032,-0.440627047,-0.123716744,1.016052,-0.025400352,0.088396002,0.151783942,0.199112464,0.158656095,0.046430805,0.203256187,0.037365383,-2.45561783,-2.330447058
0.001800866,-0.077800026,0.378665721,0.074447504,-0.201079172,-0.416640517,0.253995572,0.054370899,0.023297625,0.226061839,-0.718426124,-0.178066129,0.133533384,1.157641231,-0.200709176,-0.17173563,1.051669,-0.234199634,-0.010354913,0.108201518,0.292589764,0.286135109,0.068784729,0.35519224,-0.079802428,-2.738064243,-2.555153327
0.041627651,-0.024374654,-0.02078743,0.049912503,0.019477004,0.061319046,-0.010340719,-0.025978903,-0.001019711,-0.086294572,-0.743564445,-0.18473295,0.010295683,0.960441249,-0.106198833,0.213579451,0.91072133,-0.00669443,0.066373436,0.219361038,0.177661844,0.231825386,0.030774081,0.672226135,-0.288828318,-2.223073319,-2.088011755
-0.047546232,0.027828912,0.059379378,-0.102455041,-0.110541445,-0.036345274,-0.075966151,0.053867983,-0.015590208,0.004015942,-0.68876785,-0.191275942,0.115990317,1.226789413,-0.375866441,-0.016541265,1.109703678,-0.087921876,0.085605777,0.24438145,0.262146833,0.193117849,0.078763024,0.472218472,-0.052803677,-2.197364168,-2.033162689
0.129392135,-0.191851175,0.012926524,0.029801001,0.002430343,-0.052657266,0.124927935,0.150043701,0.017898533,0.147892844,-0.722158532,-0.240785118,-0.026353662,0.98366231,-0.193642989,-0.044640938,1.13473192,-0.122348649,0.09829177,0.270929094,0.351218808,0.253902861,0.017122851,0.459840807,-0.04133843,-2.438874201,-2.19697225
0.003144906,0.050214504,0.029192633,-0.0450402,0.002799331,0.042331251,0.001437036,-0.036250541,-0.003403951,0.049326801,-0.785900484,-0.257461518,0.127731378,1.288455454,-0.030979756,0.389865339,1.120027561,-0.070715785,0.011200983,0.112158912,0.240792192,0.232662235,0.100943133,0.13110792,0.093274927,-2.297106865,-2.243477403
0.080789248,-0.07033179,0.224305432,-0.01239662,0.007510233,-0.302879506,0.077626479,-0.002828606,-0.118149514,0.004854434,-0.672597342,-0.164715176,0.131454766,1.382212596,-0.422772662,-0.057786464,1.015539221,-0.084935677,0.171296308,0.099626776,0.296376843,0.227324832,0.083644199,0.058453039,0.094342384,-2.237049605,-2.270208895
-0.053975416,-0.185386215,-0.054632598,0.115753147,-0.344794254,0.160465572,0.171283089,-0.051208526,-0.00859162,-0.123338285,-0.713771703,-0.134671773,0.044553866,1.137716479,-0.247718515,0.174884404,1.28136235,-0.081675046,0.104334257,0.033830719,0.344423671,0.151100648,0.09489055,0.069159254,-0.11098129,-2.197291367,-2.176229958
0.074339401,-0.053401828,0.111689167,0.06917436,-0.050933283,-0.027126891,-0.044351,0.00458288,0.040795091,-0.022828206,-0.704290142,-0.218201939,0.076812124,1.15786347,-0.226505252,0.064312158,1.12923559,-0.170063266,0.113276543,0.138352877,0.352375403,0.183761774,0.111667459,0.31789054,-0.003575398,-2.546201398,-2.339472165
-0.182484481,-0.12833042,-0.121102697,0.386678925,-0.346010561,-0.369495529,0.134652774,0.048639115,-0.03846932,-0.214593971,-0.7305832,-0.113295098,0.08440849,1.041682754,-0.341873791,-0.173652989,0.886461967,-0.165871929,-0.018323391,0.043704403,0.309778245,0.283444613,0.092610596,0.016230572,-0.09828983,-2.001271943,-2.168371971
0.027293285,-0.014442959,0.053931609,0.188669429,-0.156047843,-0.010236921,0.244381906,0.001006625,0.043448296,0.003476427,-0.727816359,-0.20102718,0.14682694,1.312459124,-0.519650592,-0.331977633,1.125884584,-0.137361189,0.066911302,0.083310014,0.28890069,0.231244264,0.085091638,0.36144542,-0.104076103,-2.391599695,-2.224810532
-0.038269321,-0.214076698,0.298523957,0.200887039,0.041000008,-0.058839633,0.238071558,0.057810082,0.075656612,0.018573036,-0.700986315,-0.132691785,0.091065808,1.07820088,-0.361248769,-0.186864897,1.056748406,-0.147387293,-0.014881538,0.205909694,0.209684882,0.292426341,0.046637482,0.354666247,-0.037341419,-2.255735655,-2.283227086
0.043243465,0.001048511,-0.007377583,0.061395033,-0.014924761,0.041924795,-0.047460636,0.002787409,-0.015130479,-0.054909855,-0.736893659,-0.180538065,0.226968386,1.054042955,-0.249891655,-0.083434859,1.138213526,-0.124939909,0.223854745,0.121953892,0.365604619,0.099563237,0.165998162,-0.203000714,-0.244065198,-2.566914418,-2.497446914
0.038725751,-0.301698833,0.282464522,0.118770624,-0.064817146,-0.26710807,0.174527935,-0.227480523,-0.06089259,-0.149304728,-0.829538073,-0.172848361,0.069821865,1.26388301,-0.179940709,0.24681484,1.167310171,-0.067453804,0.015734803,0.086146619,0.25232078,0.321758532,0.047350983,0.365210133,-0.212077695,-2.200935815,-2.247434375
-0.061495193,-0.026110353,0.011286062,0.524293925,-0.025215911,0.075098875,0.299927769,0.126594169,0.354035842,0.311502455,-0.732160737,-0.205879771,0.161352154,1.016668176,-0.384786032,-0.524945577,1.138251049,-0.11428015,0.109628316,0.11533026,0.271677056,0.100816991,0.085144806,1.64E-05,-0.303184644,-2.694439971,-2.729924734
-0.306147515,-0.174016802,0.303565161,-0.270183907,-0.309209185,-0.04373217,0.626533763,-0.05320421,-0.008110475,-0.169195051,-0.735194466,-0.215465852,0.117393481,1.273677134,-0.500281507,-0.266466055,1.213154421,-0.079265126,-0.033628431,0.037389134,0.26361784,0.347232589,0.060664246,-0.129823717,-0.122350152,-1.93482129,-2.175386114
0.039698893,-0.151750062,0.027786739,-0.05784285,0.073850599,-0.002316386,-0.108395577,0.016427579,0.087639428,-0.049129841,-0.696963771,-0.191833619,0.202134313,1.066192189,-0.16745497,-0.170912461,1.063167983,-0.106767875,0.186893731,0.133478762,0.294160173,0.149806485,0.032551069,-0.112259341,-0.038630821,-2.521426696,-2.688802811
